,source,dbType,source_type,jobType,run_time,total_objects_count,avg_object_run_time,avg_run_time,max_run_time,min_run_time,std_run_time,avg_table_run_time,max_table_run_time,min_table_run_time
197,FX Rates,oracle,db,hive,74,2,58.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
198,FX Rates,oracle,db,raw,1663,165,51.9879,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
199,FX Rates,oracle,db,hive,75,2,59.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
200,FX Rates,oracle,db,raw,1485,165,46.3394,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
201,FX Rates,oracle,db,hive,86,2,57.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
202,FX Rates,oracle,db,raw,1510,165,47.0061,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
203,FX Rates,oracle,db,hive,89,2,60.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
204,FX Rates,oracle,db,raw,1468,165,46.5515,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
205,FX Rates,oracle,db,hive,81,2,55.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
206,FX Rates,oracle,db,raw,1449,165,45.6485,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
207,FX Rates,oracle,db,hive,94,2,62.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
208,FX Rates,oracle,db,raw,1955,165,53.2242,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
209,FX Rates,oracle,db,hive,72,2,51.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
210,FX Rates,oracle,db,raw,1513,165,47.4242,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
211,FX Rates,oracle,db,hive,89,2,73.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
212,FX Rates,oracle,db,raw,1637,165,50.0727,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
213,FX Rates,oracle,db,hive,100,2,69.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
214,FX Rates,oracle,db,raw,1486,165,47.0242,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
215,FX Rates,oracle,db,hive,70,2,50.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
216,FX Rates,oracle,db,raw,1512,165,47.1091,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
217,FX Rates,oracle,db,hive,43,2,37.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
218,FX Rates,oracle,db,raw,1512,165,47.0424,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
219,FX Rates,oracle,db,hive,72,2,51.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
220,FX Rates,oracle,db,raw,1531,165,47.4364,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
221,FX Rates,oracle,db,hive,96,2,64.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
222,FX Rates,oracle,db,raw,1631,165,49.8909,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
223,FX Rates,oracle,db,hive,89,2,71.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
224,FX Rates,oracle,db,raw,1505,165,47.3030,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
225,FX Rates,oracle,db,hive,97,2,75.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
226,FX Rates,oracle,db,raw,1724,165,55.1576,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
227,FX Rates,oracle,db,hive,95,2,73.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
228,FX Rates,oracle,db,raw,1517,165,47.8242,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
229,FX Rates,oracle,db,hive,46,2,40.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
230,FX Rates,oracle,db,raw,1499,165,47.3333,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
231,FX Rates,oracle,db,hive,84,2,58.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
232,FX Rates,oracle,db,raw,1492,165,47.6545,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
233,FX Rates,oracle,db,hive,91,2,60.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
234,FX Rates,oracle,db,raw,1514,165,47.6606,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
235,FX Rates,oracle,db,hive,82,2,58.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
236,FX Rates,oracle,db,raw,1652,165,50.3091,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
237,FX Rates,oracle,db,hive,49,2,41.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
238,FX Rates,oracle,db,raw,1531,165,48.0303,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
239,FX Rates,oracle,db,hive,49,2,42.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
240,FX Rates,oracle,db,raw,1713,165,54.1152,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
241,FX Rates,oracle,db,hive,49,2,42.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
242,FX Rates,oracle,db,raw,1529,165,47.7697,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
243,FX Rates,oracle,db,hive,51,2,42.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
244,FX Rates,oracle,db,raw,1509,165,48.1515,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
245,FX Rates,oracle,db,hive,50,2,45.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
246,FX Rates,oracle,db,raw,1548,165,48.9455,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
247,FX Rates,oracle,db,hive,96,2,72.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
248,FX Rates,oracle,db,raw,1472,165,47.3394,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
249,FX Rates,oracle,db,hive,74,2,54.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
250,FX Rates,oracle,db,raw,1543,165,48.8667,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
251,FX Rates,oracle,db,hive,97,2,62.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
252,FX Rates,oracle,db,raw,1508,165,47.8485,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
253,FX Rates,oracle,db,hive,99,2,68.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
254,FX Rates,oracle,db,raw,1673,165,53.2242,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
255,FX Rates,oracle,db,hive,49,2,39.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
256,FX Rates,oracle,db,raw,1534,165,48.6485,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
257,FX Rates,oracle,db,hive,47,2,42.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
258,FX Rates,oracle,db,raw,1472,165,47.8606,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
259,FX Rates,oracle,db,hive,49,2,42.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
260,FX Rates,oracle,db,raw,1519,165,48.4667,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
261,FX Rates,oracle,db,hive,46,2,42.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
262,FX Rates,oracle,db,raw,1561,165,48.6545,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
263,FX Rates,oracle,db,hive,95,2,63.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
264,FX Rates,oracle,db,raw,1658,165,50.3818,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
265,FX Rates,oracle,db,hive,115,2,77.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
266,FX Rates,oracle,db,raw,1507,165,48.1273,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
267,FX Rates,oracle,db,hive,109,2,70.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
268,FX Rates,oracle,db,raw,1681,165,52.3030,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
269,FX Rates,oracle,db,hive,82,2,57.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
270,FX Rates,oracle,db,raw,1817,168,90.3750,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
271,FX Rates,oracle,db,hive,43,2,37.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
272,FX Rates,oracle,db,raw,1594,168,76.5536,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
273,FX Rates,oracle,db,hive,75,2,53.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
274,FX Rates,oracle,db,raw,1647,168,81.6726,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
275,FX Rates,oracle,db,hive,45,1,41.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
276,FX Rates,oracle,db,raw,1822,168,89.8988,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
277,FX Rates,oracle,db,hive,53,2,45.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
278,FX Rates,oracle,db,raw,1864,169,91.0592,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
279,FX Rates,oracle,db,hive,98,2,66.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
280,FX Rates,oracle,db,raw,1808,169,88.9704,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
281,FX Rates,oracle,db,hive,105,2,71.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
282,FX Rates,oracle,db,raw,1763,169,86.2189,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
283,FX Rates,oracle,db,hive,87,2,59.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
284,FX Rates,oracle,db,raw,1854,169,91.5266,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
285,FX Rates,oracle,db,hive,72,2,55.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
286,FX Rates,oracle,db,raw,1898,169,91.3550,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
287,FX Rates,oracle,db,hive,87,2,61.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
288,FX Rates,oracle,db,raw,1874,169,92.2899,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
289,FX Rates,oracle,db,hive,40,1,36.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
290,FX Rates,oracle,db,raw,2039,169,100.0355,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
291,FX Rates,oracle,db,hive,92,2,63.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
292,FX Rates,oracle,db,raw,1846,169,91.8343,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
293,FX Rates,oracle,db,hive,161,2,95.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
294,FX Rates,oracle,db,raw,1741,169,85.8225,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
295,FX Rates,oracle,db,hive,79,2,55.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
296,FX Rates,oracle,db,raw,1707,169,82.9941,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
297,FX Rates,oracle,db,hive,110,2,71.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
298,FX Rates,oracle,db,raw,1839,169,91.1834,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
299,FX Rates,oracle,db,hive,102,2,68.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
300,FX Rates,oracle,db,raw,1696,169,83.6095,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
301,FX Rates,oracle,db,hive,49,2,42.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
302,FX Rates,oracle,db,raw,1905,169,94.1716,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
303,FX Rates,oracle,db,hive,71,2,52.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
304,FX Rates,oracle,db,raw,1921,169,96.0710,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
305,FX Rates,oracle,db,hive,39,1,35.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
306,FX Rates,oracle,db,raw,1913,169,94.6391,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
307,FX Rates,oracle,db,hive,45,2,38.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
308,FX Rates,oracle,db,raw,1683,169,82.5207,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
309,FX Rates,oracle,db,hive,45,2,40.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
310,FX Rates,oracle,db,raw,1685,169,81.7692,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
311,FX Rates,oracle,db,hive,51,1,46.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
312,FX Rates,oracle,db,raw,1920,169,93.0592,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
313,FX Rates,oracle,db,hive,47,2,42.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
314,FX Rates,oracle,db,raw,1953,169,98.5444,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
315,FX Rates,oracle,db,hive,90,2,60.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
316,FX Rates,oracle,db,raw,2070,169,96.1657,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
317,FX Rates,oracle,db,hive,97,2,68.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
318,FX Rates,oracle,db,raw,1931,169,95.8935,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
319,FX Rates,oracle,db,hive,62,2,44.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
320,FX Rates,oracle,db,raw,1899,169,96.0059,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
321,FX Rates,oracle,db,hive,46,1,43.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
322,FX Rates,oracle,db,raw,1978,169,112.2672,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
323,FX Rates,oracle,db,hive,83,2,60.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
324,FX Rates,oracle,db,raw,1790,169,88.1065,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
325,FX Rates,oracle,db,hive,46,2,39.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
326,FX Rates,oracle,db,raw,1787,169,89.3432,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
327,FX Rates,oracle,db,hive,47,1,42.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
328,FX Rates,oracle,db,raw,1981,169,99.1124,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
329,FX Rates,oracle,db,hive,46,2,42.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
330,FX Rates,oracle,db,raw,1829,169,93.0000,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
331,FX Rates,oracle,db,hive,78,2,56.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
332,FX Rates,oracle,db,raw,1792,169,89.7515,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
333,FX Rates,oracle,db,hive,43,2,39.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
334,FX Rates,oracle,db,raw,1899,169,95.0651,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
335,FX Rates,oracle,db,hive,46,1,42.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
336,FX Rates,oracle,db,raw,1904,169,93.8402,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
337,FX Rates,oracle,db,hive,87,2,60.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
338,FX Rates,oracle,db,raw,1869,169,92.4024,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
339,FX Rates,oracle,db,hive,73,2,52.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
340,FX Rates,oracle,db,raw,1828,169,74.2249,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
341,FX Rates,oracle,db,hive,54,2,47.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
342,FX Rates,oracle,db,raw,1994,169,88.2130,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
343,FX Rates,oracle,db,hive,77,2,53.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
344,FX Rates,oracle,db,raw,1904,169,95.1775,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
345,FX Rates,oracle,db,hive,73,2,55.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
346,FX Rates,oracle,db,raw,1612,169,78.7101,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
347,FX Rates,oracle,db,hive,41,1,38.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
348,FX Rates,oracle,db,raw,2143,169,106.8462,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
349,FX Rates,oracle,db,hive,93,1,88.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
350,FX Rates,oracle,db,raw,2167,169,109.9763,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
351,FX Rates,oracle,db,hive,103,2,68.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
352,FX Rates,oracle,db,raw,2212,169,107.0592,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
353,FX Rates,oracle,db,hive,98,2,67.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
354,FX Rates,oracle,db,raw,2006,169,90.1893,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
355,FX Rates,oracle,db,hive,46,1,43.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
356,FX Rates,oracle,db,raw,1890,169,92.4024,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
357,FX Rates,oracle,db,hive,92,2,63.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
358,FX Rates,oracle,db,raw,1942,169,96.8935,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
359,FX Rates,oracle,db,hive,95,2,65.0000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
360,FX Rates,oracle,db,raw,1645,169,80.6746,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
361,FX Rates,oracle,db,hive,88,2,58.5000,68.5119453925,632.0,1.0,56.7723797249,61.0285400785,72.9273504274,49.1297297297
362,FX Rates,oracle,db,raw,1580,169,77.4793,2012.73559322,4843.0,443.0,622.421159329,71.5938814001,879.426315789,43.5693779904
